"","customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","tenure_bin"
"6084","4024-CSNBY","Female","NO","Yes","No",70,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","No","Two year","Yes","Bank transfer (automatic)",1477,5409,"No","5-6 years"
"6085","7110-BDTWG","Female","NO","Yes","No",69,"No","No","DSL","No","No","Yes","Yes","No","Yes","Two year","Yes","Electronic check",639,2838,"No","5-6 years"
"6086","7493-GVFIO","Male","NO","No","No",53,"Yes","No","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",345,460,"No","4-5 years"
"6087","0690-SRQID","Male","NO","No","No",34,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",327,5317,"No","2-3 years"
"6088","9605-WGJVW","Female","YES","No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",1023,5505,"No","0-1 year"
"6089","9114-DPSIA","Male","NO","Yes","Yes",70,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",1224,4749,"No","5-6 years"
"6090","4700-UBQMV","Male","NO","Yes","Yes",14,"Yes","Yes","DSL","Yes","No","No","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",1129,985,"No","1-2 years"
"6091","7711-GQBZC","Female","NO","Yes","Yes",69,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",391,1363,"No","5-6 years"
"6092","3565-UNOCC","Female","YES","Yes","No",22,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",1566,2550,"Yes","1-2 years"
"6093","4627-MIHJH","Female","YES","No","No",66,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",194,5756,"No","5-6 years"
"6094","9795-NREXC","Female","NO","Yes","No",61,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",1299,4551,"No","5-6 years"
"6095","8573-CGOCC","Male","NO","No","No",8,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",329,2544,"No","0-1 year"
"6096","7356-AYNJP","Female","NO","No","No",34,"Yes","Yes","No","No","No","No","No","No","No","One year","No","Electronic check",375,6483,"No","2-3 years"
"6097","9249-FXSCK","Female","NO","No","No",48,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",211,4851,"Yes","3-4 years"
"6098","5493-SDRDQ","Male","NO","No","No",12,"Yes","No","DSL","Yes","No","Yes","No","No","No","Month-to-month","Yes","Mailed check",765,249,"Yes","0-1 year"
"6099","6286-SUUWT","Male","NO","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",333,1493,"No","0-1 year"
"6100","4819-HJPIW","Male","NO","No","No",10,"No","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",400,4032,"No","0-1 year"
"6101","8654-DHAOW","Female","NO","No","No",12,"Yes","Yes","DSL","No","Yes","No","No","No","No","Month-to-month","No","Mailed check",746,22,"No","0-1 year"
"6102","5438-QMDDL","Female","NO","Yes","No",11,"Yes","No","DSL","No","Yes","No","No","No","Yes","Month-to-month","Yes","Mailed check",843,255,"No","0-1 year"
"6103","9812-GHVRI","Female","NO","No","No",35,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Bank transfer (automatic)",1276,3061,"No","2-3 years"
"6104","5553-AOINX","Female","YES","Yes","Yes",63,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",93,5438,"No","5-6 years"
"6105","1228-ZLNBX","Male","NO","No","No",14,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",1117,1022,"No","1-2 years"
"6106","4226-KKDON","Male","NO","No","No",71,"Yes","No","DSL","No","Yes","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",962,4359,"No","5-6 years"
"6107","3831-YCPUO","Female","NO","Yes","Yes",70,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",179,5939,"No","5-6 years"
"6108","7445-WMRBW","Female","NO","No","No",43,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","No","One year","Yes","Bank transfer (automatic)",1088,3103,"No","3-4 years"
"6109","3308-DGHKL","Male","NO","No","No",66,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Bank transfer (automatic)",320,830,"No","5-6 years"
"6110","9924-JPRMC","Male","NO","No","No",70,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",300,6226,"No","5-6 years"
"6111","0080-EMYVY","Female","NO","No","No",6,"Yes","No","DSL","No","Yes","No","No","No","No","One year","No","Credit card (automatic)",710,5652,"No","0-1 year"
"6112","6218-KNUBD","Male","NO","No","No",56,"Yes","No","DSL","No","Yes","No","No","Yes","No","Month-to-month","No","Electronic check",836,3092,"No","4-5 years"
"6113","7337-CINUD","Female","NO","Yes","Yes",71,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",324,1044,"No","5-6 years"
"6114","7609-NRNCA","Female","NO","No","No",9,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",325,2430,"No","0-1 year"
"6115","0623-EJQEG","Male","NO","No","No",62,"Yes","Yes","Fiber optic","Yes","No","No","Yes","No","Yes","One year","No","Electronic check",1463,4960,"No","5-6 years"
"6116","7153-CHRBV","Female","NO","Yes","Yes",53,"Yes","No","DSL","Yes","No","Yes","Yes","No","No","One year","Yes","Mailed check",834,2850,"No","4-5 years"
"6117","0871-URUWO","Male","NO","Yes","No",5,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",43,650,"Yes","0-1 year"
"6118","9190-MFJLN","Male","YES","No","No",11,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",1510,1303,"Yes","0-1 year"
"6119","6198-PNNSZ","Female","NO","Yes","No",52,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","No","Bank transfer (automatic)",185,4988,"No","4-5 years"
"6120","3317-VLGQT","Female","NO","Yes","No",6,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",1166,234,"No","0-1 year"
"6121","4132-POCZS","Male","NO","Yes","No",48,"No","No","DSL","Yes","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",545,1654,"No","3-4 years"
"6122","5614-DNZCE","Female","NO","No","No",54,"Yes","No","DSL","Yes","Yes","Yes","Yes","No","No","Two year","Yes","Credit card (automatic)",930,3253,"No","4-5 years"
"6123","1095-JUDTC","Female","YES","No","No",42,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",1493,3831,"Yes","3-4 years"
"6124","3896-RCYYE","Female","NO","No","No",64,"No","No","DSL","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",731,3097,"No","5-6 years"
"6125","9638-JIQYA","Male","NO","No","No",12,"No","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",395,4143,"No","0-1 year"
"6126","3258-SANFR","Male","YES","No","No",56,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",604,2398,"No","4-5 years"
"6127","3726-TBHQT","Male","NO","Yes","Yes",69,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",249,6089,"No","5-6 years"
"6128","3190-ITQXP","Female","NO","Yes","Yes",41,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",339,6305,"No","3-4 years"
"6129","0870-VEMYL","Female","NO","No","No",45,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","No","Credit card (automatic)",740,2242,"Yes","3-4 years"
"6130","4833-QTJNO","Male","YES","Yes","No",64,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",1276,4625,"No","5-6 years"
"6131","3039-MJSLN","Male","NO","No","Yes",23,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",338,4231,"No","1-2 years"
"6132","0178-CIIKR","Female","NO","No","No",23,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",333,4780,"No","1-2 years"
"6133","5385-SUIRI","Male","YES","Yes","No",48,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",79,4616,"Yes","3-4 years"
"6134","3982-XWFZQ","Female","NO","Yes","No",37,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",686,1835,"Yes","3-4 years"
"6135","5774-QPLTF","Male","NO","Yes","Yes",46,"Yes","No","No","No","No","No","No","No","No","One year","Yes","Mailed check",341,6415,"No","3-4 years"
"6136","2322-VCZHZ","Male","YES","Yes","No",16,"Yes","No","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",1397,1658,"No","1-2 years"
"6137","5010-IPEAQ","Female","NO","Yes","Yes",64,"No","No","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Credit card (automatic)",747,3130,"No","5-6 years"
"6138","4009-ALQFH","Female","NO","No","No",18,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",1575,2003,"Yes","1-2 years"
"6139","6383-ZTSIW","Female","YES","Yes","No",33,"Yes","No","Fiber optic","Yes","Yes","No","No","Yes","Yes","One year","No","Mailed check",1567,3318,"No","2-3 years"
"6140","8990-YOZLV","Female","NO","No","No",66,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","Two year","Yes","Mailed check",967,3894,"No","5-6 years"
"6141","3069-SSVSN","Female","NO","No","No",1,"No","No","DSL","No","No","No","No","No","No","One year","No","Mailed check",414,2159,"No","0-1 year"
"6142","5222-IMUKT","Male","NO","No","No",26,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",1418,2479,"No","2-3 years"
"6143","3627-FCRDW","Female","NO","No","No",72,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",1039,5330,"Yes","5-6 years"
"6144","7562-GSUHK","Female","NO","No","No",8,"Yes","No","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",1456,1024,"Yes","0-1 year"
"6145","6685-XSHHU","Male","NO","Yes","Yes",57,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Bank transfer (automatic)",353,499,"No","4-5 years"
"6146","8901-UPRHR","Female","NO","Yes","Yes",70,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",174,5875,"No","5-6 years"
"6147","4903-UYAVB","Male","NO","Yes","No",45,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",321,474,"Yes","3-4 years"
"6148","0118-JPNOY","Female","YES","No","No",19,"Yes","No","Fiber optic","Yes","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",1315,1815,"No","1-2 years"
"6149","6776-TLWOI","Male","NO","No","No",23,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",331,5159,"Yes","1-2 years"
"6150","3845-FXCYS","Male","NO","No","No",12,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",327,2696,"No","0-1 year"
"6151","5857-XRECV","Female","NO","No","Yes",12,"Yes","No","No","No","No","No","No","No","No","One year","No","Bank transfer (automatic)",344,3256,"No","0-1 year"
"6152","0725-CXOTM","Female","NO","No","No",30,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",1390,2904,"No","2-3 years"
"6153","4343-EJVQB","Male","NO","No","No",67,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",1098,4456,"No","5-6 years"
"6154","9000-PLFUZ","Female","YES","Yes","No",57,"No","No","DSL","No","Yes","No","No","Yes","Yes","Two year","Yes","Credit card (automatic)",670,2511,"No","4-5 years"
"6155","3427-GGZZI","Female","NO","Yes","No",11,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",1379,1091,"No","0-1 year"
"6156","7779-ORAEL","Male","YES","Yes","No",40,"Yes","Yes","DSL","Yes","No","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",1114,3018,"No","3-4 years"
"6157","0644-OQMDK","Male","YES","No","No",34,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",1032,2533,"No","2-3 years"
"6158","4077-CROMM","Female","NO","Yes","Yes",25,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",79,2823,"Yes","2-3 years"
"6159","3154-CFSZG","Male","NO","Yes","Yes",42,"Yes","No","Fiber optic","Yes","No","Yes","No","No","Yes","Month-to-month","No","Electronic check",1398,3531,"No","3-4 years"
"6160","2868-MZAGQ","Male","NO","No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",1189,5965,"Yes","0-1 year"
"6161","4847-QNOKA","Female","NO","No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",608,3749,"Yes","0-1 year"
"6162","2220-IAHLS","Female","NO","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",322,1482,"No","0-1 year"
"6163","1658-XUHBX","Female","YES","Yes","Yes",55,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",1372,4464,"No","4-5 years"
"6164","6379-RXJRQ","Male","NO","Yes","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",1021,5260,"Yes","0-1 year"
"6165","2378-HTWFW","Male","YES","No","No",29,"Yes","Yes","Fiber optic","Yes","No","No","No","No","Yes","Month-to-month","No","Credit card (automatic)",1417,2764,"No","2-3 years"
"6166","8650-RHRKE","Male","NO","No","No",34,"No","No","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",443,337,"Yes","2-3 years"
"6167","4377-VDHYI","Male","NO","Yes","Yes",26,"Yes","No","Fiber optic","Yes","Yes","No","No","No","Yes","One year","Yes","Electronic check",1413,2628,"No","2-3 years"
"6168","0475-RIJEP","Male","NO","No","No",38,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",1161,2921,"Yes","3-4 years"
"6169","1260-TTRXI","Male","NO","No","No",34,"Yes","No","DSL","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",749,1552,"Yes","2-3 years"
"6170","3719-TDVQB","Female","YES","Yes","No",50,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Mailed check",313,65,"No","4-5 years"
"6171","6328-ZPBGN","Female","YES","No","No",3,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",1495,6525,"Yes","0-1 year"
"6172","0201-MIBOL","Female","YES","No","No",63,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",45,5197,"No","5-6 years"
"6173","4937-QPZPO","Male","NO","Yes","Yes",58,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",1583,5064,"No","4-5 years"
"6174","2925-VDZHY","Male","NO","Yes","Yes",70,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",1371,5208,"No","5-6 years"
"6175","6981-TDRFT","Male","NO","Yes","Yes",39,"No","No","DSL","No","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",749,1952,"No","3-4 years"
"6176","3413-CSSTH","Male","NO","No","No",36,"Yes","Yes","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",777,1871,"No","2-3 years"
"6177","8033-VCZGH","Male","NO","Yes","No",46,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",74,4385,"No","3-4 years"
"6178","4789-KWMXN","Male","NO","Yes","No",42,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",205,4413,"Yes","3-4 years"
"6179","0224-NIJLP","Male","NO","Yes","Yes",71,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",337,1130,"No","5-6 years"
"6180","7542-CYDDM","Male","NO","No","No",10,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",335,3100,"No","0-1 year"
"6181","4718-WXBGI","Male","NO","Yes","Yes",70,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",1435,5276,"No","5-6 years"
"6182","2867-UIMSS","Male","NO","No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",1214,6020,"Yes","0-1 year"
"6183","8495-PRWFH","Female","YES","No","No",37,"Yes","Yes","DSL","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",776,2069,"No","3-4 years"
"6184","0439-IFYUN","Female","YES","No","No",10,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",1105,537,"No","0-1 year"
"6185","5716-LIBJC","Female","NO","No","Yes",5,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",78,544,"No","0-1 year"
"6186","2868-LLSKM","Female","NO","Yes","Yes",65,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","No","One year","Yes","Bank transfer (automatic)",1272,4737,"No","5-6 years"
"6187","8111-RKSPX","Male","NO","No","No",34,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",1061,2651,"Yes","2-3 years"
"6188","2988-QRAJY","Male","NO","No","No",66,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",190,5744,"No","5-6 years"
"6189","1585-MQSSU","Male","NO","No","No",9,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","No","Mailed check",711,6328,"Yes","0-1 year"
"6190","0071-NDAFP","Male","NO","Yes","Yes",18,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",407,5093,"No","1-2 years"
"6191","2856-NNASM","Male","YES","No","No",38,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Mailed check",1388,3299,"Yes","3-4 years"
"6192","7328-ZJAJO","Female","NO","Yes","Yes",55,"Yes","No","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",324,411,"No","4-5 years"
"6193","6458-CYIDZ","Female","YES","No","No",45,"Yes","No","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",1218,3219,"No","3-4 years"
"6194","8559-CIZFV","Male","NO","Yes","Yes",14,"Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","No","One year","No","Mailed check",1156,1096,"Yes","1-2 years"
